scenario,controller,step,ax,ay,acceleration_magnitude
scenario_2,PID,81,0.10223977114855298,0.9294321238579059,0.9350385252295897
scenario_2,PID,82,-0.3838557609026756,0.9228115320706467,0.9994630402875068
scenario_2,PID,83,-0.718135792694504,0.8886641239152847,1.1425598198269902
scenario_2,PID,84,1.0,-1.0,1.4142135623730951
scenario_2,PID,85,-0.5121094852163122,-0.19054538775520347,0.5464098000981471
scenario_2,PID,86,1.0,-1.0,1.4142135623730951
scenario_2,PID,87,-0.015459979136127178,-0.7512817859823977,0.7514408379265735
scenario_2,PID,88,-0.48484045354629357,-0.38147736753605477,0.6169240207166632
scenario_2,PID,89,-0.8027020347145775,-0.0747180452486933,0.8061720305373467
scenario_2,PID,90,1.0,-1.0,1.4142135623730951
scenario_2,PID,91,0.31433241245899346,0.08074606341965862,0.32453781332852777
