scenario,controller,step,ax,ay,acceleration_magnitude
scenario_2,SAC,81,-0.14128684997558594,0.39582252502441406,0.4202825725078583
scenario_2,SAC,82,-0.3178596496582031,0.5262374877929688,0.6147850751876831
scenario_2,SAC,83,0.237274169921875,-0.8904457092285156,0.921516478061676
scenario_2,SAC,84,-0.09174346923828125,-0.6058931350708008,0.6127995848655701
scenario_2,SAC,85,-0.21724700927734375,0.17039775848388672,0.2761008143424988
scenario_2,SAC,86,-0.3365516662597656,0.523066520690918,0.6219851970672607
scenario_2,SAC,87,0.3979682922363281,-0.8684873580932617,0.9553266763687134
scenario_2,SAC,88,0.03972053527832031,-0.5179166793823242,0.5194376111030579
scenario_2,SAC,89,-0.1391887664794922,0.17824172973632812,0.2261495590209961
scenario_2,SAC,90,-0.3033161163330078,0.5479097366333008,0.6262633204460144
scenario_2,SAC,91,0.8876323699951172,-0.08132457733154297,0.8913500308990479
scenario_2,SAC,92,0.5349159240722656,0.19729137420654297,0.5701394081115723
scenario_2,SAC,93,-0.11591911315917969,0.3858327865600586,0.40286993980407715
scenario_2,SAC,94,-0.35262107849121094,0.5392074584960938,0.6442719101905823
scenario_2,SAC,95,0.3252983093261719,-0.6957530975341797,0.7680438756942749
scenario_2,SAC,96,-0.12254714965820312,-0.14848709106445312,0.19252589344978333
scenario_2,SAC,97,-0.3054618835449219,0.2812385559082031,0.41521328687667847
scenario_2,SAC,98,-0.4055976867675781,0.4708528518676758,0.6214594841003418
scenario_2,SAC,99,-0.6551265716552734,0.5824565887451172,0.8766108155250549
scenario_2,SAC,100,-0.8217334747314453,-0.8037090301513672,1.1494320631027222
scenario_2,SAC,101,-0.7597446441650391,-0.47850608825683594,0.8978752493858337
scenario_2,SAC,102,-0.6153583526611328,-0.08254051208496094,0.6208693981170654
scenario_2,SAC,103,-0.5849838256835938,0.342559814453125,0.6779035925865173
scenario_2,SAC,104,-0.5053997039794922,0.5068778991699219,0.7157890796661377
scenario_2,SAC,105,0.6676673889160156,-0.6915688514709473,0.961273729801178
scenario_2,SAC,106,0.3453254699707031,-0.06514787673950195,0.35141703486442566
scenario_2,SAC,107,-0.0026702880859375,0.21944046020507812,0.21945670247077942
scenario_2,SAC,108,-0.6785392761230469,-0.3559589385986328,0.7662390470504761
scenario_2,SAC,109,-0.44612884521484375,-0.27495622634887695,0.5240533351898193
scenario_2,SAC,110,-0.27637481689453125,-0.11309385299682617,0.2986189126968384
scenario_2,SAC,111,-0.2963066101074219,0.14477968215942383,0.32978594303131104
scenario_2,SAC,112,-0.37689208984375,0.4688262939453125,0.6015361547470093
scenario_2,SAC,113,-0.3565788269042969,0.6208539009094238,0.715966522693634
scenario_2,SAC,114,0.9339332580566406,0.2277851104736328,0.9613102674484253
scenario_2,SAC,115,0.739288330078125,0.28367042541503906,0.7918434739112854
scenario_2,SAC,116,0.13065338134765625,0.4145979881286621,0.43469735980033875
scenario_2,SAC,117,-0.19998550415039062,0.45217275619506836,0.4944233000278473
scenario_2,SAC,118,0.8693695068359375,0.5074679851531982,1.0066415071487427
scenario_2,SAC,119,0.4199981689453125,0.5566954612731934,0.6973580718040466
scenario_2,SAC,120,-0.255584716796875,0.45081377029418945,0.5182244777679443
scenario_2,SAC,121,-0.3490447998046875,0.36857128143310547,0.5076190233230591
scenario_2,SAC,122,-0.9639739990234375,0.8832395076751709,1.3074241876602173
scenario_2,SAC,123,-0.9640693664550781,0.6669044494628906,1.1722590923309326
scenario_2,SAC,124,-0.867462158203125,0.2569437026977539,0.9047157764434814
scenario_2,SAC,125,-0.5627632141113281,0.15708208084106445,0.58427494764328
scenario_2,SAC,126,-0.25577545166015625,0.09416341781616211,0.27255794405937195
scenario_2,SAC,127,-0.15592575073242188,0.0945746898651123,0.18236559629440308
scenario_2,SAC,128,-0.12912750244140625,0.11242032051086426,0.17120817303657532
scenario_2,SAC,129,-0.10671615600585938,0.10644197463989258,0.15072567760944366
scenario_2,SAC,130,-0.09756088256835938,0.09682178497314453,0.13745029270648956
scenario_2,SAC,131,-0.09107589721679688,0.08978843688964844,0.1278936266899109
scenario_2,SAC,132,-0.11148452758789062,0.1050114631652832,0.153154194355011
scenario_2,SAC,133,-0.1094818115234375,0.09963512420654297,0.1480318307876587
scenario_2,SAC,134,-0.09679794311523438,0.0843346118927002,0.12838290631771088
scenario_2,SAC,135,-0.08935928344726562,0.0749826431274414,0.11665109544992447
scenario_2,SAC,136,-0.08192062377929688,0.0675201416015625,0.10616005957126617
scenario_2,SAC,137,-0.07257461547851562,0.05748271942138672,0.09258151799440384
scenario_2,SAC,138,-0.06723403930664062,0.05103945732116699,0.0844123363494873
scenario_2,SAC,139,-0.0614166259765625,0.04737973213195801,0.07756830006837845
scenario_2,SAC,140,-0.0537872314453125,0.049561262130737305,0.073139488697052
scenario_2,SAC,141,-0.04596710205078125,0.04773736000061035,0.06627088040113449
scenario_2,SAC,142,-0.039768218994140625,0.04457235336303711,0.059734463691711426
scenario_2,SAC,143,-0.03414154052734375,0.04455447196960449,0.056131504476070404
scenario_2,SAC,144,-0.02880096435546875,0.04230141639709473,0.05117524042725563
