scenario,controller,step,ax,ay,acceleration_magnitude
scenario_1,RL-PID,67,0.10609626770019531,-0.8039474487304688,0.8109179139137268
scenario_1,RL-PID,68,-0.16999244689941406,-0.7083415985107422,0.7284539937973022
scenario_1,RL-PID,69,-0.4387378692626953,-0.7707118988037109,0.8868414759635925
scenario_1,RL-PID,70,1.0000228881835938,-0.9999752044677734,1.4142122268676758
scenario_1,RL-PID,71,-0.25238990783691406,-0.6270408630371094,0.6759296655654907
scenario_1,RL-PID,72,0.223541259765625,-0.8797168731689453,0.9076741933822632
scenario_1,RL-PID,73,0.03495216369628906,-0.9065151214599609,0.9071887135505676
scenario_1,RL-PID,74,1.0000228881835938,1.0000228881835938,1.4142459630966187
scenario_1,RL-PID,75,-1.0000228881835938,0.9999752044677734,1.4142122268676758
scenario_1,RL-PID,76,-0.5180835723876953,0.2051830291748047,0.5572348237037659
scenario_1,RL-PID,77,-0.026369094848632812,-0.6369590759277344,0.6375046372413635
scenario_1,RL-PID,78,0.9999752044677734,0.9999752044677734,1.414178490638733
scenario_1,RL-PID,79,-0.9999752044677734,0.5207061767578125,1.1274241209030151
scenario_1,RL-PID,80,-0.2915382385253906,-0.27594566345214844,0.4014231562614441
scenario_1,RL-PID,81,0.08692741394042969,-0.6919384002685547,0.6973773241043091
scenario_1,RL-PID,82,0.9999752044677734,1.0000228881835938,1.4142122268676758
scenario_1,RL-PID,83,-0.9999752044677734,-1.0000228881835938,1.4142122268676758
scenario_1,RL-PID,84,-0.13341903686523438,-0.9999752044677734,1.0088365077972412
scenario_1,RL-PID,85,0.3742218017578125,-0.8119583129882812,0.8940460085868835
scenario_1,RL-PID,86,0.05240440368652344,-0.4458427429199219,0.44891199469566345
scenario_1,RL-PID,87,-0.09217262268066406,-0.39162635803222656,0.4023269712924957
scenario_1,RL-PID,88,1.0000228881835938,0.9999752044677734,1.4142122268676758
scenario_1,RL-PID,89,-1.0000228881835938,-0.7880210876464844,1.2731939554214478
scenario_1,RL-PID,90,-0.9999752044677734,-0.6981372833251953,1.2195680141448975
scenario_1,RL-PID,91,0.7584095001220703,-0.47402381896972656,0.8943620920181274
scenario_1,RL-PID,92,-0.4600048065185547,-0.43807029724121094,0.6352244019508362
scenario_1,RL-PID,93,0.18973350524902344,-0.2902030944824219,0.34672272205352783
scenario_1,RL-PID,94,1.0000228881835938,0.9999752044677734,1.4142122268676758
scenario_1,RL-PID,95,-1.0000228881835938,1.0000228881835938,1.4142459630966187
scenario_1,RL-PID,96,-0.9999752044677734,0.6676673889160156,1.2023851871490479
scenario_1,RL-PID,97,-0.5112648010253906,0.37403106689453125,0.6334753036499023
scenario_1,RL-PID,98,-0.42929649353027344,0.07367134094238281,0.43557196855545044
scenario_1,RL-PID,99,1.0000228881835938,1.0000228881835938,1.4142459630966187
scenario_1,RL-PID,100,-1.0000228881835938,0.9999752044677734,1.4142122268676758
scenario_1,RL-PID,101,-0.7239341735839844,0.5403041839599609,0.9033322930335999
scenario_1,RL-PID,102,-0.2140045166015625,-0.1793384552001953,0.2792135775089264
scenario_1,RL-PID,103,-1.0000228881835938,1.0000228881835938,1.4142459630966187
scenario_1,RL-PID,104,0.615692138671875,0.9999752044677734,1.174319863319397
scenario_1,RL-PID,105,-0.26187896728515625,0.20427703857421875,0.33212903141975403
scenario_1,RL-PID,106,-0.3714561462402344,-0.5721092224121094,0.682120680809021
scenario_1,RL-PID,107,0.9999275207519531,1.0000228881835938,1.414178490638733
scenario_1,RL-PID,108,0.3077507019042969,0.27298927307128906,0.41138017177581787
scenario_1,RL-PID,109,-0.670623779296875,-0.4006385803222656,0.7811834216117859
scenario_1,RL-PID,110,-0.6710052490234375,-0.8345127105712891,1.0708218812942505
scenario_1,RL-PID,111,1.0000228881835938,0.9999275207519531,1.414178490638733
scenario_1,RL-PID,112,0.6079673767089844,-0.11968612670898438,0.6196362376213074
scenario_1,RL-PID,113,-0.4979133605957031,-0.5942344665527344,0.775262713432312
scenario_1,RL-PID,114,-0.2957344055175781,-0.8915901184082031,0.9393571019172668
scenario_1,RL-PID,115,-0.10194778442382812,-1.0000228881835938,1.0052059888839722
scenario_1,RL-PID,116,1.0000228881835938,1.0000228881835938,1.4142459630966187
scenario_1,RL-PID,117,-0.9047508239746094,-1.0000228881835938,1.3485621213912964
scenario_1,RL-PID,118,-0.31986236572265625,-1.0000228881835938,1.0499322414398193
scenario_1,RL-PID,119,0.059223175048828125,-0.9999275207519531,1.00167977809906
scenario_1,RL-PID,120,0.3241539001464844,-1.0000228881835938,1.0512475967407227
scenario_1,RL-PID,121,0.16298294067382812,-1.0000228881835938,1.0132172107696533
scenario_1,RL-PID,122,0.08754730224609375,-1.0000228881835938,1.0038477182388306
scenario_1,RL-PID,123,-0.024700164794921875,-0.9999275207519531,1.0002325773239136
scenario_1,RL-PID,124,-0.1194000244140625,-1.0000228881835938,1.007125735282898
scenario_1,RL-PID,125,0.096893310546875,-1.0000228881835938,1.0047060251235962
scenario_1,RL-PID,126,0.9580612182617188,-0.6227493286132812,1.1426714658737183
scenario_1,RL-PID,127,-0.6854057312011719,0.015544891357421875,0.6855819821357727
scenario_1,RL-PID,128,-0.9999275207519531,1.0000228881835938,1.414178490638733
scenario_1,RL-PID,129,-0.220489501953125,0.7014274597167969,0.7352660298347473
scenario_1,RL-PID,130,-0.66070556640625,1.0000228881835938,1.198573112487793
scenario_1,RL-PID,131,-0.4673004150390625,0.9999275207519531,1.1037322282791138
