scenario,controller,step,ax,ay,acceleration_magnitude
scenario_2,RL-PID,25,-0.9999752044677734,-1.0000228881835938,1.4142122268676758
scenario_2,RL-PID,26,0.9999752044677734,-1.0000228881835938,1.4142122268676758
scenario_2,RL-PID,27,1.0000228881835938,0.2827644348144531,1.0392311811447144
scenario_2,RL-PID,28,0.5113601684570312,0.7272720336914062,0.8890522122383118
scenario_2,RL-PID,29,-0.04429817199707031,-1.0000228881835938,1.0010035037994385
scenario_2,RL-PID,30,0.2659320831298828,-0.9999275207519531,1.0346858501434326
scenario_2,RL-PID,31,0.8912563323974609,-0.2955436706542969,0.9389802813529968
scenario_2,RL-PID,32,-0.7672786712646484,-1.0000228881835938,1.2604610919952393
scenario_2,RL-PID,33,1.0000228881835938,0.9999752044677734,1.4142122268676758
scenario_2,RL-PID,34,0.6754398345947266,1.0000228881835938,1.20675790309906
scenario_2,RL-PID,35,0.5885601043701172,0.06241798400878906,0.5918606519699097
scenario_2,RL-PID,36,-0.9999752044677734,-0.9999752044677734,1.414178490638733
scenario_2,RL-PID,37,-0.5331039428710938,0.5143165588378906,0.7407572865486145
scenario_2,RL-PID,38,-0.0823974609375,0.33173561096191406,0.3418155312538147
scenario_2,RL-PID,39,-1.0000228881835938,-1.0000228881835938,1.4142459630966187
scenario_2,RL-PID,40,-0.1640796661376953,0.04639625549316406,0.17051319777965546
scenario_2,RL-PID,41,0.5641460418701172,0.3115653991699219,0.6444638967514038
scenario_2,RL-PID,42,0.6055355072021484,0.4241466522216797,0.7393062114715576
scenario_2,RL-PID,43,-1.0000228881835938,-1.0000228881835938,1.4142459630966187
scenario_2,RL-PID,44,1.0000228881835938,-0.9999752044677734,1.4142122268676758
scenario_2,RL-PID,45,0.9858131408691406,0.6161689758300781,1.1625367403030396
scenario_2,RL-PID,46,0.43206214904785156,0.6897926330566406,0.8139358162879944
scenario_2,RL-PID,47,0.5173206329345703,0.7485389709472656,0.9099072813987732
scenario_2,RL-PID,48,0.9999752044677734,-0.9999752044677734,1.414178490638733
scenario_2,RL-PID,49,0.7965564727783203,-1.0000228881835938,1.2784943580627441
scenario_2,RL-PID,50,0.8039951324462891,0.6113529205322266,1.0100300312042236
scenario_2,RL-PID,51,-0.9999752044677734,-1.0000228881835938,1.4142122268676758
scenario_2,RL-PID,52,0.4871845245361328,-0.6139755249023438,0.7837823033332825
scenario_2,RL-PID,53,0.49228668212890625,0.8315086364746094,0.9663088321685791
scenario_2,RL-PID,54,0.46234130859375,0.41899681091308594,0.6239533424377441
scenario_2,RL-PID,55,1.0000228881835938,-0.9999752044677734,1.4142122268676758
scenario_2,RL-PID,56,0.9999752044677734,0.42252540588378906,1.085577368736267
scenario_2,RL-PID,57,1.0000228881835938,-0.3116607666015625,1.0474627017974854
scenario_2,RL-PID,58,0.8431434631347656,0.9999752044677734,1.3079912662506104
scenario_2,RL-PID,59,0.1903533935546875,0.4436016082763672,0.4827181398868561
scenario_2,RL-PID,60,-1.0000228881835938,-1.0000228881835938,1.4142459630966187
scenario_2,RL-PID,61,-0.1842975616455078,-0.09942054748535156,0.20940399169921875
scenario_2,RL-PID,62,-0.15087127685546875,0.9999752044677734,1.011292576789856
scenario_2,RL-PID,63,-0.9999752044677734,-0.9999752044677734,1.414178490638733
scenario_2,RL-PID,64,-1.0000228881835938,0.9999752044677734,1.4142122268676758
scenario_2,RL-PID,65,1.0000228881835938,-0.9999752044677734,1.4142122268676758
scenario_2,RL-PID,66,-0.044155120849609375,0.3124237060546875,0.3155285120010376
scenario_2,RL-PID,67,0.9999752044677734,-1.0000228881835938,1.4142122268676758
scenario_2,RL-PID,68,1.0000228881835938,1.0000228881835938,1.4142459630966187
scenario_2,RL-PID,69,0.9999752044677734,-0.26421546936035156,1.0342921018600464
scenario_2,RL-PID,70,1.0000228881835938,0.9999752044677734,1.4142122268676758
scenario_2,RL-PID,71,0.9999752044677734,-0.9999752044677734,1.414178490638733
scenario_2,RL-PID,72,1.0000228881835938,0.5189418792724609,1.126652717590332
scenario_2,RL-PID,73,0.9999752044677734,0.8834362030029297,1.334320068359375
scenario_2,RL-PID,74,1.0000228881835938,0.845026969909668,1.309242606163025
scenario_2,RL-PID,75,0.9999752044677734,0.9999990463256836,1.4141952991485596
scenario_2,RL-PID,76,1.0000228881835938,-0.9999990463256836,1.4142290353775024
scenario_2,RL-PID,77,0.9999752044677734,0.25103092193603516,1.0310028791427612
scenario_2,RL-PID,78,-0.92010498046875,0.4622220993041992,1.0296807289123535
scenario_2,RL-PID,79,-0.3792285919189453,0.31065940856933594,0.4902281165122986
scenario_2,RL-PID,80,0.9999752044677734,-0.9999990463256836,1.4141952991485596
scenario_2,RL-PID,81,0.2933502197265625,0.7949113845825195,0.8473124504089355
scenario_2,RL-PID,82,-0.9839534759521484,0.6537437438964844,1.181331992149353
scenario_2,RL-PID,83,-0.4750251770019531,0.32379627227783203,0.5748851299285889
scenario_2,RL-PID,84,1.0000228881835938,-0.9999990463256836,1.4142290353775024
scenario_2,RL-PID,85,-0.016069412231445312,-0.4355192184448242,0.43581557273864746
scenario_2,RL-PID,86,-0.9999752044677734,0.14727115631103516,1.0107617378234863
scenario_2,RL-PID,87,0.9999752044677734,-0.9999990463256836,1.4141952991485596
scenario_2,RL-PID,88,0.2871990203857422,0.0037431716918945312,0.2872234284877777
scenario_2,RL-PID,89,-0.9999752044677734,0.42951107025146484,1.0883152484893799
scenario_2,RL-PID,90,-0.7869720458984375,0.5645990371704102,0.9685540795326233
scenario_2,RL-PID,91,1.0000228881835938,-0.9999990463256836,1.4142290353775024
scenario_2,RL-PID,92,0.6737232208251953,0.6835699081420898,0.9597764611244202
scenario_2,RL-PID,93,-1.0000228881835938,0.9098529815673828,1.3519904613494873
scenario_2,RL-PID,94,-0.5365371704101562,0.7463693618774414,0.9192058444023132
scenario_2,RL-PID,95,-0.7027149200439453,0.6296396255493164,0.9435328841209412
scenario_2,RL-PID,96,1.0000228881835938,-0.9999990463256836,1.4142290353775024
scenario_2,RL-PID,97,-0.42705535888671875,-0.37283897399902344,0.5669084191322327
scenario_2,RL-PID,98,-0.9999752044677734,0.48809051513671875,1.1127365827560425
scenario_2,RL-PID,99,-0.8537769317626953,0.9544610977172852,1.2805979251861572
scenario_2,RL-PID,100,-0.9999752044677734,-0.9999871253967285,1.414186954498291
scenario_2,RL-PID,101,-0.3891944885253906,-0.9999990463256836,1.0730658769607544
scenario_2,RL-PID,102,-0.5374908447265625,-1.0000109672546387,1.135305404663086
scenario_2,RL-PID,103,0.9999275207519531,-0.9999990463256836,1.4141616821289062
scenario_2,RL-PID,104,0.4786491394042969,-0.9999990463256836,1.1086492538452148
scenario_2,RL-PID,105,-0.7491111755371094,0.9999990463256836,1.249466061592102
scenario_2,RL-PID,106,-1.0000228881835938,0.9999990463256836,1.4142290353775024
scenario_2,RL-PID,107,-1.0000228881835938,0.9999990463256836,1.4142290353775024
scenario_2,RL-PID,108,-0.9999275207519531,-0.9999990463256836,1.4141616821289062
scenario_2,RL-PID,109,-0.2930641174316406,-0.5241513252258301,0.6005174517631531
scenario_2,RL-PID,110,-0.37479400634765625,0.4925370216369629,0.6189210414886475
scenario_2,RL-PID,111,-0.33626556396484375,0.7621705532073975,0.833053708076477
scenario_2,RL-PID,112,0.9999275207519531,-0.252377986907959,1.0312854051589966
scenario_2,RL-PID,113,1.0000228881835938,1.0000050067901611,1.4142333269119263
scenario_2,RL-PID,114,0.2518653869628906,0.9409487247467041,0.9740742444992065
scenario_2,RL-PID,115,-0.3561973571777344,0.7923722267150879,0.8687521815299988
scenario_2,RL-PID,116,-0.1155853271484375,0.7723331451416016,0.7809343338012695
scenario_2,RL-PID,117,-0.12054443359375,0.7075011730194092,0.7176969051361084
scenario_2,RL-PID,118,1.0000228881835938,-0.23220181465148926,1.0266271829605103
scenario_2,RL-PID,119,-0.9352684020996094,0.7056951522827148,1.171636700630188
scenario_2,RL-PID,120,-0.2262115478515625,0.6689131259918213,0.7061277627944946
scenario_2,RL-PID,121,-0.151824951171875,0.5981236696243286,0.6170921921730042
scenario_2,RL-PID,122,-0.10805130004882812,0.529700517654419,0.5406086444854736
scenario_2,RL-PID,123,-0.06771087646484375,0.45549869537353516,0.46050387620925903
scenario_2,RL-PID,124,-0.07448196411132812,0.3927558660507202,0.3997558355331421
scenario_2,RL-PID,125,-0.05970001220703125,0.3311723470687866,0.3365103602409363
scenario_2,RL-PID,126,-0.019073486328125,0.2545684576034546,0.2552819848060608
scenario_2,RL-PID,127,-0.01888275146484375,0.19264817237854004,0.19357137382030487
scenario_2,RL-PID,128,0.014781951904296875,0.15030205249786377,0.15102718770503998
scenario_2,RL-PID,129,0.051784515380859375,0.10943710803985596,0.12107071280479431
scenario_2,RL-PID,130,0.075531005859375,0.06536245346069336,0.09988585114479065
scenario_2,RL-PID,131,0.07905960083007812,0.03269314765930176,0.08555268496274948
scenario_2,RL-PID,132,-0.01373291015625,-0.07016658782958984,0.0714978501200676
scenario_2,RL-PID,133,-0.17175674438476562,-0.2788811922073364,0.32752877473831177
